lon,lat,locacion,yacimiento,administrado,etapa,estatus,area_m2,evaluaciones,puntos_exceden,anio_supervision,estado_locacion,departamento,provincia,distrito
-81.16584,-4.39239,AA2253,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16667,-4.40028,AA2229,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,80.93,4ta Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16584,-4.39239,AA6344,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16336,-4.39316,PQA-AA2369E,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16667,-4.40028,AA6596,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15289,-4.38344,AA6759,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15708,-4.38173,AA6121,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,3ra Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.15628,-4.37977,AA6349,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15801,-4.37455,AA5747,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,3ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.15447,-4.38145,AA6277,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.1529,-4.37751,AA6191,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.15916,-4.3829,AA6112,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15195,-4.38078,AA6458,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15907,-4.38999,AA6003,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16181,-4.3835,AA6354,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15839,-4.38729,AA6113,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,3ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16165,-4.39116,AA1820,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16334,-4.38912,AA6146,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14809,-4.37054,AA5895,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16246,-4.38697,AA6376,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.16923,-4.39774,AA2219,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16551,-4.39025,AA6328,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.15984,-4.39183,AA6423,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15813,-4.38502,AA6461,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15947,-4.37029,AA5904,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.18776,-4.37141,AA1550,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.19523,-4.37399,AA1789,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.20983,-4.25948,EA1522,Verde,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2016.0,Supervisado,PIURA,TALARA,EL ALTO
-81.17085,-4.38197,PZA-BORRAS-610,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.15608,-4.38625,AA6162,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.19257,-4.3766,AA1742,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15359,-4.38555,AA6331,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16762,-4.39899,AA9178,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.16979,-4.38956,AA1664,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15527,-4.38414,AA6592,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16946,-4.40143,AA10008,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16981,-4.40155,AA9997,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.16895,-4.40013,AA9501,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.17024,-4.4119,AA1560,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.16791,-4.39889,PQA-AA9996,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.17019,-4.39892,PQA-AA9117,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.17099,-4.39963,AA9892,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.16794,-4.39766,AA10012,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.16846,-4.40104,AA9179,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.1679,-4.3925,AA6419,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.15668,-4.38918,AA6041,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.17124,-4.40101,PQA-AA2208,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.16611,-4.39898,AA10009,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16215,-4.36348,AA5689,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,278.86,2da Evaluacion,1,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16375,-4.36844,AA5748,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.1606,-4.36684,AA5645,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.15282,-4.3596,AA6338,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15044,-4.35585,AA6451,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.14689,-4.35755,AA6631,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14629,-4.35951,AA7548,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15413,-4.36366,AA5761,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.14679,-4.35443,AA6682,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.22781,-4.46327,ZONA_PT_FOLCHE,Folche,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14917,-4.35969,AA2301E,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,3ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14825,-4.36334,AA7549,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.14466,-4.36231,AA6799,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.14972,-4.36509,AA7582,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.14858,-4.35272,AA1599,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.15114,-4.38485,AA6363,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.15427,-4.38798,AA6367,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.15175,-4.38695,AA6732,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.1658,-4.37859,AA6761,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.15754,-4.39141,AA6069,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14664,-4.36155,AA6689,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.14403,-4.35996,AA96,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.14168,-4.35937,AA6801,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14393,-4.35472,AA89,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.13933,-4.35743,AA63,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14241,-4.35743,AA6691,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14277,-4.35172,AA6886,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.13936,-4.35197,AA71,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.13492,-4.35489,AA72,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,3ra Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.13689,-4.36033,AA6806,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2022.0,Supervisado,PIURA,TALARA,LOBITOS
-81.13123,-4.35643,AA1598,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.13558,-4.35063,AA6359,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.12861,-4.35001,AA1862,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13935,-4.3465,AA95,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13007,-4.35197,AA52,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,EL ALTO
-81.13467,-4.34936,AA51,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.16672,-4.39655,AA6409,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,0.0,2da Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.1497,-4.38646,AA6594,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.13782,-4.38443,AA6729,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.13701,-4.34529,AA50,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.17273,-4.37282,AA7612N,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.17336,-4.38259,AA6762,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.14657,-4.38387,AA6591,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.17273,-4.37282,AA7612,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.17176,-4.39261,AA6393,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.16672,-4.39655,AA9983,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,1ra Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.14371,-4.39428,PCI,Coyonitas,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,,,,No supervisado,PIURA,TALARA,LOBITOS
-81.14706,-4.35068,AA6754,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,LOBITOS
-81.14421,-4.34921,AA6884,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.14656,-4.34756,AA6888,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.14147,-4.34575,AA6887,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.1416,-4.34792,AA62,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.20354,-4.38442,AA1884,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,3ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.20304,-4.39,AA9374,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.1935,-4.39581,AA111,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.20177,-4.39157,AA9503,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,4ta Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.19396,-4.39592,AA2172,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,98.5,2da Evaluacion,1,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.20464,-4.38646,PQA-AA1734,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,4ta Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.19759,-4.39339,AA1698,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,3ra Evaluacion,,,No supervisado,PIURA,TALARA,LOBITOS
-81.1935,-4.39581,AA1561,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,2da Evaluacion,,2023.0,Supervisado,PIURA,TALARA,LOBITOS
-81.22643,-4.27201,PZA-BORRAS-EA6867,Taiman,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,No supervisado,PIURA,TALARA,EL ALTO
-81.1416,-4.34237,AA61,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,4ta Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.1461,-4.34502,AA70,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,4ta Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13007,-4.34665,AA48,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13164,-4.34932,AA131,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,4ta Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.1988,-4.39468,AA9419,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,2da Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.13693,-4.33982,AA49,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,2da Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.13301,-4.34166,AA7887,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,En ejecución,0.0,1ra Evaluacion,,,Planificado,PIURA,TALARA,EL ALTO
-81.17631,-4.39304,AA9984,Carrizo,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,LOBITOS
-81.13451,-4.3438,AA136,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,3ra Evaluacion,,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.1371,-4.3363,AA1847,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Sin afectación,0.0,3ra Evaluacion,,2024.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13223,-4.34252,AA37,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,Con afectación,45859.0,2da Evaluacion,1,2022.0,Supervisado,PIURA,TALARA,EL ALTO
-81.13941,-4.33417,AA7861,La Tuna,CNPC - Corporación Nacional de Petróleos de China S.A.,Etapa I - COSAPI,No supervisada,0.0,1ra Evaluacion,,,Observado,PIURA,TALARA,EL ALTO
