lon,lat,nro,lote,tipo,anio,riesgo_salud,riesgo_poblacion,riesgo_ambiente,cuenca,region_hidrografica,departamento,provincia,distrito,oficio
-81.17644,-4.27808,591,X,Pozo mal abandonado,2016,Bajo,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,281-2016-OEFA/DE
-81.24304,-4.51555,592,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,00002-2015-OEFA/DE
-81.20029,-4.60904,655,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,081-2015-OEFA/DE
-81.23225,-4.50349,656,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,001-2015-OEFA/DE
-81.22051,-4.63294,657,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,082-2015-OEFA/DE
-81.21837,-4.39564,658,X,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,Oficio N° 282-2018-OEFA/DEAM
-81.25942,-4.68904,460,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,151-2014-OEFA/DE
-81.21666,-4.63078,461,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,247-2013-OEFA/DE
-81.29259,-4.6518,462,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00002-2015-OEFA/DE
-81.29214,-4.64974,463,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,151-2014-OEFA/DE
-81.20712,-4.27255,524,X,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 282-2018-OEFA/DEAM
-81.15714,-4.50879,525,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2016,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,280-2016-OEFA/DE
-81.20886,-4.27353,526,X,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 282-2018-OEFA/DEAM
-81.15781,-4.50608,527,IV,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,280-2016-OEFA/DE
-81.26671,-4.69141,593,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,140-2014-OEFA/DE
-81.28794,-4.64582,594,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,140-2014-OEFA/DE
-81.1764,-4.27633,595,X,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,281-2016-OEFA/DE
-81.24767,-4.66272,596,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,00002-2015-OEFA/DE
-81.23682,-4.6018,659,I,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.26109,-4.44227,660,VII/VI,"Pozo mal abandonado, emisiones",2014,Bajo,Medio,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,001-2015-OEFA/DE
-81.17125,-4.28635,661,X,Pozo mal abandonado,2017,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 282-2018-OEFA/DEAM
-81.23669,-4.58435,662,I,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,081-2015-OEFA/DE
-81.21703,-4.62939,464,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2013-OEFA/DE
-81.26108,-4.43109,465,XV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,00002-2015-OEFA/DE
-81.29738,-4.6536,466,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,151-2014-OEFA/DE
-81.25502,-4.67637,467,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,246-2013-OEFA/DE
-81.14205,-4.63673,528,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2016,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,280-2016-OEFA/DE
-81.23176,-4.28619,529,X,Pozo mal abandonado y suelo contaminado en el área circundante al mismo,2017,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 282-2018-OEFA/DEAM
-81.14265,-4.87328,530,III,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Paita,Vichayal,280-2016-OEFA/DE
-81.23529,-4.6025,531,I,Pozo mal abandonado,0,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,Oficio N° 346-2019-OEFA-DEAM
-80.98278,-4.31439,1411,Área XLIII,Pozo mal abandonado y restos de residuos en el área circundante al mismo,2018,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 257-2018-OEFA/DEAM
-81.26514,-4.45226,1412,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,20-2015-OEFA/DE
-81.26552,-4.47508,1413,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,231-2014-OEFA/DE
-81.19672,-4.6632,1414,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.23937,-4.47833,1231,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,233-2014-OEFA/DE
-81.23477,-4.51891,1232,VII/VI,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,221-2016-OEFA/DE
-81.18061,-4.4557,1233,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.26534,-4.44066,1234,VII/VI,"Pozo mal abandonado, emisiones",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,233-2014-OEFA/DE
-81.17542,-4.48406,1295,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.21902,-4.28001,1296,X,Pozo mal abandonado,2018,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,El Alto,Oficio N° 257-2018-OEFA/DEAM
-81.15566,-4.47102,1297,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.1616,-4.44806,1298,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.21447,-4.6283,1351,VII/VI,"Pozo mal abandonado, emisiones, restos o depósitos de residuos",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.25681,-4.69254,1352,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.27302,-4.71146,1353,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.19474,-4.65152,1354,VII/VI,"Pozo mal abandonado, emisiones",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.23979,-4.61681,1415,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24186,-4.61937,1416,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.26297,-4.70174,1417,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.26257,-4.69741,1418,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.2463,-4.50441,1235,VII/VI,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,221-2016-OEFA/DE
-81.16838,-4.45235,1236,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.2648,-4.44963,1237,VII/VI,"Pozo mal abandonado, instalaciones mal abandonadas, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,233-2014-OEFA/DE
-81.26169,-4.48015,1238,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2016,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,221-2016-OEFA/DE
-81.1931,-4.60073,1299,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.11899,-4.59695,1300,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,0009-2015-OEFA/DE
-81.20107,-4.59356,1301,IV,"Pozo mal abandonado, instalaciones mal abandonadas, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.18251,-4.57288,1302,IV,"Pozo mal abandonado, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.21168,-4.63791,1355,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24263,-4.62567,1356,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24712,-4.62924,1357,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24778,-4.63059,1358,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.25911,-4.69486,1419,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.2622,-4.69123,1420,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.26319,-4.691,1421,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.3009,-4.66721,1422,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.18716,-4.48553,1239,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.29085,-4.48706,1240,VII/VI,Pozo mal abandonado,2016,Bajo,Bajo,Bajo,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,221-2016-OEFA/DE
-81.18653,-4.47619,1241,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.25035,-4.67296,1242,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Bajo,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.28969,-4.68186,1303,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,020-2015-OEFA/DE
-81.2033,-4.59137,1304,IV,"Pozo mal abandonado, restos o depósitos de residuos",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.23275,-4.65524,1305,VII/VI,"Pozo mal abandonado, emisiones",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,020-2015-OEFA/DE
-81.18222,-4.57888,1306,IV,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.24028,-4.63165,1359,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24074,-4.63451,1360,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.2432,-4.63869,1361,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24317,-4.63674,1362,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.30179,-4.66715,1423,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-80.98319,-4.20031,1424,Área XLIII,"Pozo mal abandonado, afloramiento de hidrocarburos y suelo contaminado en el área circundante al pozo",2018,Medio,Medio,Medio,Cuenca Fernández,Región Hidrografica del Pacífico,Piura,Talara,Los Órganos,Oficio N° 257-2018-OEFA/DEAM
-81.28422,-4.46676,1425,VII/VI,Suelos contaminados con efluente o derrame,2014,Medio,Medio,Medio,Intercuenca 13931,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,20-2015-OEFA/DE
-81.29923,-4.65003,1426,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.16048,-4.51147,1243,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.25274,-4.67036,1244,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.259,-4.68982,1245,VII/VI,Instalaciones mal abandonadas,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,198-2016-OEFA/DE
-81.1801,-4.47547,1246,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.19883,-4.64358,1307,VII/VI,"Pozo mal abandonado, emisiones",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.14058,-4.46987,1308,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.19887,-4.64246,1309,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,020-2015-OEFA/DE
-81.16763,-4.47283,1310,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,231-2014-OEFA/DE
-81.24357,-4.63504,1363,VII/VI,Pozo mal abandonado,2015,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.27064,-4.66711,1364,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24737,-4.6789,1365,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.20689,-4.6745,1366,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.30786,-4.67666,1443,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.3069,-4.67637,1444,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.24651,-4.66914,1445,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.23538,-4.45954,1446,VII/VI,Pozo mal abandonado,2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,231-2014-OEFA/DE
-81.22568,-4.66992,1247,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.26082,-4.69177,1248,VII/VI,Instalaciones mal abandonadas,2016,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,198-2016-OEFA/DE
-81.18004,-4.45355,1249,IV,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Pariñas,21-2015-OEFA-DE
-81.22886,-4.65094,1250,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2013,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.15824,-4.66377,1311,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame",2014,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.26401,-4.46826,1312,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, restos o depósitos de residuos",2014,Medio,Medio,Medio,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,231-2014-OEFA/DE
-81.17943,-4.65782,1313,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,20-2015-OEFA/DE
-81.25077,-4.46557,1314,VII/VI,Pozo mal abandonado,2014,Bajo,Bajo,Bajo,Cuenca Pariñas,Región Hidrografica del Pacífico,Piura,Talara,Lobitos,231-2014-OEFA/DE
-81.21403,-4.64296,1367,VII/VI,"Pozo mal abandonado, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
-81.21509,-4.62401,1368,VII/VI,Pozo mal abandonado,2013,Bajo,Bajo,Bajo,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,231-2014-OEFA/DE
-81.29256,-4.66771,1369,VII/VI,"Pozo mal abandonado, suelos contaminados con efluente o derrame, emisiones",2015,Medio,Medio,Medio,Intercuenca 1391,Región Hidrografica del Pacífico,Piura,Talara,La Brea,017-2016-OEFA/DE
