lon,lat,nombre,tipo,etnia,familia_ling,federacion,zona
-76.0978,-6.3765,Santa Rosa de Kachisapa,Principal,"Quechua, Lamas (Kichwa)",Quechua,No Existe,Huallaga
-76.54753,-6.43513,Anak Churu Yacu,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.49785,-6.3809,Alto Juanjuycillo,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.10693,-7.04914,Chambira,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.15503,-6.19917,Dos de Agosto de Palometa,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.48292,-6.40147,El Naranjal,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.04744,-6.39427,El Piñal,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.06658,-6.3641,Irapay Sacha,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.56086,-6.41736,Konkonpera,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.13456,-6.21701,Los Angeles,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.60674,-6.35817,Mishki Yakillu,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.5777,-6.386,Morillo,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.78024,-6.23864,Nangao,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.19956,-6.6029,Nuevo Lamas de Shapaja,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.58619,-6.48392,Panjuy,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.05853,-6.33309,Pishwaya Allpa,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.57522,-6.43477,Kichwa de Pukallpa,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.56191,-6.38073,Rumicallpa,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.39624,-6.17565,San Hilarion del Alto Shanusi,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.56069,-6.42989,Shakapa,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.50312,-6.45663,Shambuloa,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.31393,-6.32013,Shapahilla,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.0707,-6.33788,Kumamoto,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.49039,-6.42424,Shukshu Yacu,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.57051,-6.44292,Solo del Río Mayo,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.546,-6.49768,Vistoso Grande,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.5226,-6.42384,El Wayku,Principal,"Quechua, Lamas (Kichwa)",Quechua,CEPKA,Huallaga
-76.75997,-6.55809,Nuevo Barranquita,Principal,"Quechua, Lamas (Kichwa)",Quechua,FECONAKID,Huallaga
-76.53186,-6.34664,Alto Shamboyaku,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.48652,-6.36481,Aviación,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.47929,-6.3713,Chirikyaku,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.57321,-6.36876,Chumbaquihui,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.47175,-6.38776,Chunchiwi,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.59161,-6.3578,Pampa Monte,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.43184,-6.0883,Nuevo San Martín,Principal,Chayahuita (Shawi),Cahuapana,FERISHAM,Huallaga
-76.33995,-6.11336,Nuevo Santa Rosa de Alto Chambira,Principal,Chayahuita (Shawi),Cahuapana,FERISHAM,Huallaga
-75.61645,-6.26582,San Manuel Nashatauri,Principal,Chayahuita (Shawi),Cahuapana,FERISHAM,Huallaga
-75.66399,-6.15265,Santa Rosa,Principal,Chayahuita (Shawi),Cahuapana,FERISHAM,Huallaga
-76.19567,-6.19022,Shawi San José,Principal,Chayahuita (Shawi),Cahuapana,FERISHAM,Huallaga
-76.58851,-6.58926,Alto Vista Alegre de Shitariyaku,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.41111,-6.12102,Charapillo,Principal,Chayahuita (Shawi),Cahuapana,FERISHAM,Huallaga
-76.63219,-6.48826,Kachipampa,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-76.53587,-6.23395,Yurilamas,Principal,"Quechua, Lamas (Kichwa)",Quechua,FEPIKRESAM,Huallaga
-77.98598,-4.83028,Bajo Kasua,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.95503,-4.78734,Bajo Waisim,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.06129,-4.91293,Chinchipe,Anexo,No Existe,No Aplicable,FECONARIN,Marañón
-78.02259,-4.84613,Chorros,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.91338,-4.71422,Sagku,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.00342,-4.82576,Kasua,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.0796,-4.92165,Kayamas,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.10699,-4.91658,Kusumatak,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.09026,-4.87976,Mañu,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.98475,-4.8518,Nueva Unida,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.01101,-4.82145,Nuevo Progreso,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.99513,-4.86718,Numpatkaim,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.09654,-4.93421,Paantam,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.05209,-4.87654,Piwat,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.87416,-4.78177,Puerto Tunduza,Anexo,Aguaruna (Awajun),Jíbaro,No Existe,Marañón
-78.03659,-4.85016,Putush,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.0366,-4.89917,Putuyakat,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.858,-4.76503,Sawientsa,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.88387,-4.64752,Shajian,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.04798,-4.86364,Shuwints,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.10824,-4.89979,Suwants,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.88436,-4.68564,Tatse,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.94958,-4.83638,Tayuntsa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.11456,-4.88155,Tokio,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.87444,-4.68488,Tunta,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.92339,-4.82245,Uchi Chiangos,Anexo,Aguaruna (Awajun),Jíbaro,No Existe,Marañón
-78.08657,-4.89563,Yamakai Entsa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.84423,-4.62999,Achuaga,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.83916,-4.65455,Dequentei,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.89663,-4.71502,Japaime - Escuela,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.88046,-4.70106,Japaime - Quebrada,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.02909,-4.81521,Majanu - Entsa,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.06779,-4.91275,Najem Paraíso,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.06514,-4.9675,Nujagkin,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.83791,-4.65997,Peas,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.87937,-4.64965,Seasmi,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.89602,-4.76688,Tunduza,Principal,Aguaruna (Awajun),Jíbaro,No Existe,Marañón
-77.97097,-4.82125,Waisim,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.95446,-4.97868,Alto Ipacuma,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.96798,-4.9154,Boca Ambuja,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.86604,-5.19232,Chapints,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.94247,-4.91119,Chinkan,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.91738,-5.16053,Cunguqui,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.86305,-4.91171,Dateg,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.92849,-4.8641,Habana,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.87484,-5.192,Numpatkaim,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.93868,-5.11703,Sawientsa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.87592,-4.89055,Sumpa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.993,-5.05443,Tsekunts,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.99763,-5.01488,Tuutin,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.8669,-5.19969,Wawaim,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.97834,-4.97624,Yuwi Entsa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.83524,-5.22543,Agkais,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.96621,-5.0896,Cayamas,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.96281,-4.93879,Centro Ipacuma,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.91976,-5.12344,Dapikat Kajekui,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.86649,-4.92618,Kayakusha,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.92625,-4.89532,Kigkis,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.85524,-5.2001,Tatankus,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.75104,-5.17044,Kugkumas,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.01461,-4.95997,Alto Ambuja,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.0121,-5.14148,Alto Pagki,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.02528,-5.20065,Atash Shinukbau,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.04248,-4.99186,Chigkanas,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.02162,-4.98855,Daum,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.99587,-4.93048,Najagkus,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.97145,-5.12499,Tayuntsa Cachiyacu,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.04604,-5.13743,Wee,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.95098,-5.12005,Bajo Cachiyacu,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.03384,-5.04724,Duship,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.03027,-5.23297,Iwanch Ujagmamu,Principal,Aguaruna (Awajun),Jíbaro,CAH,Marañón
-77.97362,-5.11487,Paantan Entsa,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.05875,-5.07579,Piitug,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.05922,-5.12847,Tamish Namak,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.05435,-4.99182,Tsamash,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.12488,-4.85352,kuji,Principal,Aguaruna (Awajun),Jíbaro,No Existe,Marañón
-77.92081,-4.78821,Yantana Entsa,Anexo,Aguaruna (Awajun),Jíbaro,No Existe,Marañón
-78.05732,-4.80942,Alto Manaju Entsa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.98557,-4.77811,Alto Waisim,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-78.00582,-5.15319,Awananch,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.92619,-5.21046,Ugkum,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.89791,-5.15309,Mamayac Entsa,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.84209,-4.94384,Japayua,Anexo,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.79316,-4.92197,Chijawe,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-77.79478,-4.62222,Alto Achuaga,Principal,Aguaruna (Awajun),Jíbaro,FECONARIN,Marañón
-74.64726,-8.27543,Nuevo Egipto,Anexo,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.65067,-8.27252,Santa Clara,Anexo,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.55741,-8.24633,Nueva Bélgica,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.56596,-7.9341,Korin Bari,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.18273,-7.88194,Saasa,Principal,Aguaruna (Awajun),Jíbaro,FECONAU,Ucayali
-74.64999,-8.40335,Nuevo San Juan,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.63469,-8.31073,San Salvador,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.55666,-8.07213,Callería,Principal,Shipibo-Conibo,Pano,FECONADIC,Ucayali
-74.47003,-8.03805,Chachibai,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.32025,-8.22195,Flor de Ucayali,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.60716,-8.07542,Flor Naciente,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.63136,-8.00097,Nuevo Saposoa,Principal,Shipibo-Conibo,Pano,FECONADIC,Ucayali
-74.5495,-8.17712,Nuevo San Lorenzo,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.63855,-8.07207,Panaillo,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.5853,-8.0102,Patria Nueva de Mediación Callería,Principal,Shipibo-Conibo,Pano,FECONADIC,Ucayali
-74.66054,-8.25533,Puerto Firmeza,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.67127,-8.35475,Santa Teresita,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.63947,-8.27346,San Francisco,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.93991,-8.38696,San José de Tunuya,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.86624,-8.20554,Santa Clara de Uchuña,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.59808,-8.18166,Santa Lucia,Principal,No Existe,Pano,FECONAU,Ucayali
-74.77347,-8.11972,Shambo Porvenir,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.25582,-8.44788,San Rafael,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.22513,-8.47794,Santa Rosa de Tamaya Tipishca,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.2616,-8.40786,Nueva Palestina,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.14759,-8.32554,Sol del Oriente,Principal,Asháninka,Arawak,ACONAMAC,Ucayali
-74.30831,-8.43825,Alva Castro,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.25974,-8.43482,Betel,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.29602,-8.39934,Nueva Betania,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.39778,-8.67648,Nueva Luz,Anexo,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.35542,-8.6122,Sol Naciente,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.27542,-8.62814,Nuevo Ceylan,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.40839,-8.62601,Nuevo Paraíso,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.26698,-8.63345,Nuevo San Rafael,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.24238,-8.66656,Preferida de Charasmana,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.26323,-8.49821,Puerto Consuelo,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.24109,-8.57705,Santa Elisa,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.41336,-8.69264,Santa Rosa de Dinamarca,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.39676,-8.52535,Limongema,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.3655,-8.55083,Santa Isabel de Bahuanisho,Principal,Shipibo-Conibo,Pano,FECONAU,Ucayali
-74.45368,-8.76801,Santa Martha,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.50245,-8.75577,Vista Alegre de Boca del Pachitea,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.55358,-8.79961,Flor de Ucayali,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.01242,-8.67438,La Morada,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.39324,-8.84208,Buenos Aires,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.315,-8.85468,Caimito,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.20321,-8.85557,Junín Pablo,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.1583,-8.87634,Nueva Yarina,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.18534,-8.83151,Nuevo Egipto,Principal,No Existe,Pano,ORDIM,Ucayali
-74.35652,-8.87989,Nuevo Loreto,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.16338,-8.75714,Puerto Purín,Principal,Shipibo-Conibo,Pano,ORDIM,Ucayali
-74.44421,-9.04601,Antiguo Ahuaypa,Anexo,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.46513,-9.13807,Nueva Samaria,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.46764,-9.07513,Nuevo Hahuaypa,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.45638,-9.12599,Puerto Grau,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.46556,-8.98684,San José de Pacache,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.44922,-9.32433,Veintitrés de Setiembre,Anexo,No Existe,Arawak,FECONADIP,Ucayali
-74.37919,-9.25526,Nueva Villasol,Principal,Shipibo-Conibo,Pano,No Existe,Ucayali
-74.45498,-9.24538,Atahualpa de Tabacoa,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.47788,-9.22779,Nueva Bellavista,Principal,Asháninka,Arawak,FECONADIP,Ucayali
-74.46742,-9.25381,Nueva Esperanza de Tabacoa,Principal,Asháninka,Arawak,FECONASHI,Ucayali
-74.43617,-9.28825,Nuevo Perú,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.34477,-9.23265,Puerto Belén,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.40728,-9.21737,Roya,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.40724,-9.1857,San Luis de Cumancay,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.36477,-9.25757,Utucuro,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.43799,-9.2712,Vista Alegre,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.38047,-9.463,Amaquiria,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.30618,-9.34882,Colonia Caco,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.42507,-9.38611,Dos de Mayo,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.39759,-9.40828,Juancito,Principal,Asháninka,Arawak,FECONADIP,Ucayali
-74.35253,-9.40797,Nuevo Nazareth,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.4089,-9.46697,Selva,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.43636,-9.36088,Alto Shanaya,Anexo,Asháninka,Arawak,FECONADIP,Ucayali
-74.42714,-9.36455,Puerto Nuevo,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.42479,-9.35437,Sharara,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.25587,-9.41726,Nueva Unión,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.21901,-9.36101,Caco Macaya,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.21422,-9.38057,Curiaca,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.18189,-9.40116,Pueblo Nuevo del Caco,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.22434,-9.41075,Ramón Castilla,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.16253,-9.37933,San Luis de Contamanillo,Anexo,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.17731,-9.46551,San Luis,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.17326,-9.67979,Fátima,Principal,Shipibo-Conibo,Pano,FECONADIT,Ucayali
-74.13609,-9.54694,Nueva Jerusalén de Sheshea,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.23507,-9.58886,Nuevo San Juan,Principal,Shipibo-Conibo,Pano,No Existe,Ucayali
-74.34951,-9.62059,Pijuayal,Principal,Asháninka,Pano,No Existe,Ucayali
-74.20145,-9.56347,Runuya,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-74.27176,-9.68828,Santa Rosa de Runuya,Principal,Shipibo-Conibo,Pano,FECONADIP,Ucayali
-73.9408,-9.58982,Monte Sión de Sheshea,Principal,Asháninka,Arawak,No Existe,Ucayali
-73.6924,-9.50657,Puerto Nuevo de Sheshea,Principal,No Existe,Arawak,No Existe,Ucayali
-73.96817,-9.59983,Nueva Vida de Sheshea,Principal,Ashéninka,Arawak,FECONASHI,Ucayali
-73.91754,-9.57742,Nueva Alianza de Sheshea,Principal,Asháninka,Arawak,No Existe,Ucayali
-73.96459,-9.6409,Nueva Claridad de Bambu,Principal,Asháninka,Arawak,No Existe,Ucayali
-73.53741,-9.62585,Puerto Esperanza de Sheshea,Principal,Ashéninka,Arawak,FEDECASH,Ucayali
-73.7443,-9.48029,Nueva Unión Pierola,Principal,Ashéninka,Arawak,FECONASHI,Ucayali
-73.45874,-9.7005,Parantari,Principal,Ashéninka,Arawak,FECONASHI,Ucayali
-73.8391,-9.53344,Santa Rosa de Sheshea,Principal,Asháninka,Pano,FECONASHI,Ucayali
-74.02881,-9.63793,Santa Belita de Sheshea,Principal,Ashéninka,Arawak,FECONASHI,Ucayali
-74.09448,-9.85128,Fenicia,Anexo,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.09313,-9.73982,Flor de Genepanshea,Anexo,Asháninka,Arawak,ORDECONADIT,Ucayali
-74.22577,-9.83489,Nueva Jerusalen,Anexo,Asháninka,Arawak,ORDECONADIT,Ucayali
-73.94687,-9.90473,San Antonio de Vinuya,Anexo,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.06705,-10.03181,Selva Verde,Anexo,Asháninka,Arawak,ORDECONADIT,Ucayali
-73.9245,-9.90426,Vista Alegre,Principal,Asháninka,Arawak,ORDECONADIT,Ucayali
-74.0664,-9.92836,Nueva Auqía,Principal,Asháninka,Arawak,OIDIT,Ucayali
-74.07424,-9.98922,Nuevo Eden,Principal,Asháninka,Arawak,OIDIT,Ucayali
-73.98322,-9.87386,Nuevo Celendín,Principal,Asháninka,Arawak,OIDIT,Ucayali
-74.15698,-9.78652,Nueve de Octubre,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.21348,-9.82527,Alto Aruya,Principal,Asháninka,Arawak,ORDECONADIT,Ucayali
-74.19475,-9.84719,Bajo Aruya,Principal,Ashéninka,Arawak,OIDIT,Ucayali
-74.03948,-10.03523,Betijay,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-73.91084,-9.8649,Nueva Esperanza de Cumaria,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.05138,-9.89814,Nueva Fenicia,Principal,Shipibo-Conibo,Pano,No Existe,Ucayali
-74.18881,-9.89177,Nuevo Paraíso,Principal,Ashéninka,Arawak,OIDIT,Ucayali
-73.92249,-9.93668,Nuevo Roca Fuerte,Principal,Ashéninka,Arawak,OIDIT,Ucayali
-73.96884,-9.82084,San Fernando de Vainilla,Principal,Asháninka,Arawak,No Existe,Ucayali
-74.19095,-9.88816,Fernando Sthal,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-73.95936,-9.81699,Santa Ana,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-73.99526,-9.9542,Santa Clara,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.1811,-9.72297,Sempaya,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.10141,-9.84182,Shahuaya,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.16068,-9.99652,Shima,Principal,Asháninka,Arawak,OIDIT,Ucayali
-74.02467,-9.82498,Tumbuya,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-73.94773,-9.88429,Túpac Amaru,Principal,Shipibo-Conibo,Pano,ORDECONADIT,Ucayali
-74.01518,-10.32266,Tahuarapa,Principal,Ashéninka,Arawak,FECONAPA,Ucayali
-74.06386,-10.37846,Chicosa,Principal,Ashéninka,Arawak,FECONAPA,Ucayali
-74.10336,-10.32897,Pandishari,Principal,Ashéninka,Arawak,OIRA,Ucayali
-74.00432,-10.25559,Toniromashe,Principal,Asháninka,Arawak,OIDIT,Ucayali
