lon,lat,nombre
-70.10057,-14.96147,Segundo Jilahuata y Anexo Cebada Pata
-69.93203,-15.03266,Santiago de Ajjatira
-69.61836,-14.9404,Tisñahuyo
-69.96599,-15.26711,Collana
-69.40164,-15.0423,Guitarrani Calamarca
-70.40862,-15.15173,Chillin
-69.821,-15.01092,Torno
-70.08541,-14.4338,Lourdes
-70.27025,-14.21538,Alto de la Alianza
-69.41091,-15.38122,Revolución 9 de Octubre
-69.34864,-15.40113,Occopampa
-69.71657,-15.08473,Munaypa
-70.23672,-14.43918,San Isidro
-70.21726,-15.14283,Tuturcuyo
-70.70967,-16.79362,Ataspaya
-70.35558,-14.6527,San Jerónimo
-70.34834,-14.63193,Milluni
-70.37222,-14.66009,Jila
-70.48152,-14.71049,Carmen Alto
-70.4197,-14.55418,Tumuyo
-70.29456,-14.4957,La Estrella de Alto Chilluma
-69.77778,-14.89994,Huayllapata
-70.21793,-14.73325,Ccollpatira Uyuni
-70.19285,-15.1287,Pepiachi
-70.57533,-14.72863,San Jose de Tiahuanaco
-70.31571,-14.87235,Choque Moroco
-70.15312,-15.00695,Tercer Sahuacasi
-70.21569,-15.01049,Huayllacunca
-70.37205,-14.94356,San Pedro de Pucarani
-69.85112,-15.05824,Tunila
-69.77149,-15.00677,San Salvador
-69.90918,-15.05693,San Ignacio de Mayapunco
-69.8871,-15.06079,Tupac Amaru de Ayrampuni
-69.988,-15.08147,Rukus
-69.56195,-14.81066,Victoria Alvarizani
-69.8926,-14.45491,Cullco Jurinsaya
-69.59896,-14.96995,Cajon Huyo
-69.89587,-14.91114,San Martin
-69.80827,-14.99741,Caya Caya
-70.21233,-14.7961,Huancarani
-70.18676,-14.74937,Collana Layuyo Pantipantini
-70.26585,-14.6957,Lacaycunca Modelo
-70.20198,-15.22427,Yucajachi
-69.70222,-16.04265,Capalla
-69.84458,-16.01465,San Jose de Calala
-70.09386,-15.411,Ayabacas Maravillas Sutuca
-70.34271,-15.27376,Quello Quello
-70.44096,-15.62863,Collana
-70.20887,-14.08268,Cayattocco
-69.31868,-14.67162,Potoni
-69.414,-14.75794,Trapiche
-69.30969,-14.69584,Girigachi
-70.35403,-14.33836,Pacastiti
-70.33888,-14.31507,Vilacollo Quilca
-69.42018,-15.40376,Sico Pomaoca
-69.27126,-15.36355,Jacha Pomacca
-69.23855,-15.30076,Centro Lipichi Karka
-69.50452,-15.22346,Putira Jutipata
-69.58141,-15.18523,Tiquitiqui Tomapirhua
-69.41258,-14.68747,Llachacata Bajos Hilata
-69.48387,-15.32915,Chujucuyo Marcayoca
-69.74848,-15.16517,Isancuyo
-70.25061,-15.16147,Saytococha
-69.88272,-14.92505,Villa Candelaria Churura
-69.98922,-14.39375,Ccatuyo Condoriri
-70.22515,-14.35365,Ccatuyo
-70.22402,-15.021,Mercedes
-70.14806,-14.81575,Antauta Chaupi Aupi
-70.04408,-14.77013,Pedro Vilcapaza de Moroscco
-70.06816,-14.82533,Inka Pucara
-70.05081,-14.78778,Ocra Ordiga Orurillo
-69.85764,-15.07157,Huilacunca
-69.79145,-15.00871,Pistuni
-69.85545,-14.87589,Santisima Trinidad
-69.79078,-14.97166,Cupisco
-70.28138,-15.1601,Tulani Capajon
-70.88498,-14.81176,Jatun Sayna
-70.81898,-14.76305,Huamanruro
-69.10238,-16.33436,San Juan de Tahuaco
-69.91542,-17.21578,Kovire - Chilicolpa
-70.44581,-14.47263,Nuevo Amanecer Angostura
-71.20122,-15.10753,Huisapata
-69.87481,-15.17661,Huancho
-69.70634,-16.11111,Amparini
-69.68943,-16.14148,Occopesque Japopatja
-77.98759,-9.17023,Virgen del Rosario de Chiquinquira
-75.02773,-14.00409,Ocoyo
-75.63554,-13.25948,San Juan de Cacrillo
-75.40441,-13.28608,Villoco
-77.64197,-9.75852,Llactun
-75.3631,-13.28587,San Francisco de Cocas
-76.66294,-11.44363,San Buenaventura
-75.34904,-13.42041,Huayrancca
-75.38802,-13.14617,Los Libertadores de Ocoro
-75.38597,-13.1885,Suytupampa
-70.78741,-14.22182,Chectuyoc
-70.70103,-16.61996,Sijuaya
-75.3019,-14.04964,San José de Curis
-77.74017,-9.9296,San Miguel
-77.57172,-9.49162,Miguel Grau
-77.60541,-9.214,Fuerza y Poder
-77.52324,-9.46704,Jose Olaya
-69.79414,-14.37706,Huacchani Capilla Pampa
-77.54922,-9.51239,Alfredo Montero
-70.8281,-16.10678,Pillone
-74.61706,-14.40814,"Pallcco y sus anexos: Totora, Sonconche, Tayacucho"
-70.5629,-16.152,San Juan de Miraflores
-70.65443,-16.75175,Quebaya
-79.65239,-5.24986,San Ramon de las Vegas el Tutumo y el Mango
-70.97744,-16.45254,Logen
-70.65948,-16.23852,La Pampilla
-75.5803,-13.77007,Santa Cruz de Huancacasa
-75.13937,-14.18585,Santa Ana de Tibillos
-77.70686,-9.17467,Llactary
-75.30253,-13.23578,Castrovirreyna
-75.21557,-13.60117,Santa Rosa de Tambo
-77.70503,-9.10718,Unidos Venceremos
-77.94533,-9.36319,San Roque
-77.70784,-10.53025,San Francisco de Julquillas
-77.84962,-8.46194,Cusca
-77.2659,-10.51184,Pimachi
-77.60385,-9.26478,Justicia y Libertad
-77.58503,-9.34189,Shumay
-78.00095,-9.26518,Virgen de Guadalupe de Huacuy
-77.53788,-10.34916,Copa
-76.96567,-10.15781,Pocpa
-77.42437,-9.65108,Canray Grande
-73.51189,-14.77411,Lahualahua
-74.24437,-14.69242,Ccochapata
-70.67593,-15.92829,Ixsuya
-70.35894,-16.06774,Komerucho Pucara
-69.80176,-16.06327,Cucho Esqueña
-69.91525,-15.25727,Patascachi
-74.64911,-14.81467,Huallhua y Anexo
-73.94052,-14.2426,San Diego de Ishua
-73.6282,-15.36359,Calera
-73.917,-14.28934,Sondondo
-73.6118,-14.51451,Huataccocha
-73.75337,-14.777,Pallapalla-Huaycco-Huasi
-73.33081,-14.9376,Pacapauza Baja
-73.38125,-15.11289,Sequello
-73.30317,-15.12085,Vilcar
-73.39064,-15.14488,Nahua Alta
-74.13254,-14.75175,Santa Ana
-73.36899,-15.16937,Colcabamba
-73.42895,-15.21165,Aulla
-73.37156,-15.24245,Mirmaca
-73.56517,-15.60219,Sondor
-75.1563,-12.29213,San Juan de Leon de Retama
-75.15195,-12.28828,San Luis de Retama Alto
-72.36452,-14.59847,Ccollana
-70.26498,-13.8886,Carabaya
-74.40982,-13.42379,Waripercca
-79.40083,-5.47039,Huaricancha
-77.1222,-10.59893,Quinllan Antacocha
-69.5654,-14.32047,Patambuco
-73.90931,-13.56986,Virgen del Carmen de Pacomarca
-74.79271,-12.87853,San Martin de Tantaccato
-72.08524,-13.56759,Totora
-73.97449,-13.07863,General Cordova de Socos
-73.54963,-13.40417,Porvenir la Cabaña
-72.1639,-13.46806,"Anansaya Urinsaya Collana    
"
-77.17053,-8.31775,La Victoria
-77.85051,-6.66219,San Francisco del Yeso
-71.36694,-13.80088,Accocunca
-71.44588,-14.25255,Chicnayhua
-76.28789,-9.82879,San Isidro de Visag
-71.5429,-13.92387,Marcaconga
-71.60755,-13.99448,Santa Rosa de Mancura
-71.22483,-14.90867,Huarcapata
-77.24137,-10.32087,Cajamarquilla
-72.18432,-14.52897,Moscco
-74.53047,-12.88115,San Lorenzo de Pomacocha
-71.02599,-14.51305,Hanocca
-74.44815,-12.66185,San Juan de Occopampa
-71.98137,-13.60418,Occopata
-71.16053,-14.17604,Callanca
-71.11003,-14.48805,Hanocca
-71.48575,-13.85897,Pata Ccolcca
-71.87977,-13.71896,Incacona Ttantar Ccosco
-73.69469,-13.22604,Ccarin
-70.39751,-14.85294,Puca Cancha
-73.67016,-13.66595,Uranmarca
-71.51636,-13.63093,Kcauri
-72.36718,-14.10255,Chicnahui
-71.90975,-13.42367,Patabamba
-71.57555,-15.0405,Cerritambo
-76.63052,-10.49653,Chinche Tingo
-71.88207,-14.4064,Ayaccasi
-69.05948,-16.38235,Tacapisi Challapampa
-69.91884,-15.15204,Chocco
-77.45579,-8.80043,Jatun Torre
-71.49848,-13.60215,Quespe Cruz de Ausaray
-69.29578,-14.52466,Potoni
-78.03482,-7.73362,La Candelaria
-74.81617,-12.57388,Alto Andino
-71.8114,-13.57036,Huasao
-75.84342,-11.24378,San Pedro de Cajas
-71.6643,-13.90839,Accha
-77.57255,-7.93833,Señor de los Desamparados
-74.86938,-12.75441,Miraflores
-69.77256,-13.98061,Pataquitun
-69.26863,-14.50861,Potoni
-74.98276,-12.78749,Yananaco
-74.76945,-4.52159,Ollanta
-75.31443,-14.19989,Curis
-71.58353,-13.60117,Ccopi
-74.67247,-12.38351,3 de Octubre
-71.69044,-13.93399,Acomayo
-73.41617,-13.86537,Ccenahuaran
-70.20525,-14.93598,Pancca Quia
-74.75707,-12.4012,Carpapata
-71.67317,-14.13801,Alcco
-77.21623,-9.41246,San Bernardo de Colpa
-74.37204,-13.03883,Laramate
-73.02299,-13.73328,Piscaya
-71.52872,-13.62002,Yurac Mayo
-71.72828,-13.69185,Ttiomayo
-70.5735,-13.9882,Tantamaco Niahuisa
-70.39685,-16.90823,Huaytire
-74.32817,-13.2669,Villa Mejorada
-77.48327,-8.63881,Micaela Bastidas
-76.19569,-10.17988,Chaucha
-77.87578,-9.10393,Juan Velasco Alvarado
-69.58495,-16.11481,Colpalaya Totorfujo Chasqui
-73.43574,-13.81547,Soccospata
-70.66859,-16.1607,Tassa
-70.42829,-14.84806,Virgen de la Asuncion de Catuyo
-70.17249,-14.96467,Tercer Jilahuata
-71.55107,-13.70435,Pampachulla
-69.57578,-16.10538,"Collpalaya ""A"""
-71.99938,-14.72621,Cayarani
-76.75623,-11.29058,Huascoy
-71.75719,-13.88983,Corma Llansa Corma
-71.58761,-14.18985,Totora
-76.62064,-9.93324,San Antonio de Chinchas
-72.22401,-13.44916,Rahuanqui
-71.42691,-14.01946,Ccañoccota
-74.61699,-4.48655,San Roque 7 de Junio
-73.40328,-13.77452,Ccacce
-71.16203,-14.84335,Pallpata
-74.13664,-13.19057,Condoray
-77.62578,-8.42936,Sacsay - Llama
-72.02602,-14.32386,Ahuichanta Huisuray - Curpire
-70.18442,-15.46118,Centro Jaran
-70.39502,-14.07872,Patapampa Hatun Pinaya
-69.96804,-15.10885,Union Calachaca
-69.71989,-16.18135,Ullacachi
-73.62345,-3.91571,Anguilla
-71.65488,-13.91934,Accha
-73.00196,-4.13997,Buenos Aires
-77.27271,-9.04665,San Antonio de Ranracancha
-74.00563,-12.97289,Santa Rosa de Jerusalen y Marccahuay
-70.02808,-15.69152,Santa Barbara de Moro
-77.69858,-9.99139,Cochapeti
-70.9677,-14.66662,Bajo Collana
-75.54839,-11.92308,Chalhuas
-72.15743,-13.37578,Mahuaypampa
-72.16605,-13.4611,Occoruro
-75.36017,-11.8522,Apata
-74.06833,-3.8304,Puca Urco
-73.20645,-4.28225,Buena Vista
-77.0747,-9.41507,Quilloc
-71.97539,-13.44594,Umasbamba
-69.77719,-15.88995,Sihuecani
-73.64102,-3.96712,Anguilla
-74.42867,-12.69474,Patacancha
-69.90772,-15.00238,Pichacani
-70.49155,-14.90994,Malliripata
-72.06072,-13.73503,Roccoto Cedroni
-71.20858,-14.31254,Sencca Chectuyoc
-71.11818,-14.73132,Ccahuaya
-73.94098,-3.92663,Salvador
-71.90279,-12.86745,Otocani
-77.40464,-10.60621,Acas
-70.6217,-14.4912,Orcorara Pampa Pantión Cucho y Rosaspata Pampa
-71.57129,-14.9689,Mamanihuayta
-69.82189,-15.93021,Ccota
-77.26657,-8.31856,Patramarca
-72.13045,-12.86494,San Jose de Colca
-72.63232,-3.43361,Los Invensibles de las Amazonas
-74.37507,-13.14786,Molinos
-69.82184,-15.08348,Quealli
-77.01637,-9.57227,Huaripampa
-74.07131,-5.90158,Puerto Angel
-78.02038,-8.56543,Huashgo
-78.49306,-7.52584,Huacanal Pauca Cepo
-71.86643,-14.17062,Hacca
-72.84402,-3.53257,Maniti I Zona
-77.91715,-8.26226,Lacabamba
-70.10636,-14.83029,Pucara
-74.40821,-12.62149,Pampalca
-70.89842,-13.57028,Marcapata Collana
-75.168,-4.42886,Nuevo Angora
-73.17185,-3.72827,Juan Velasco Alvarado
-74.87518,-12.77626,Pucara Atalla
-71.66889,-13.48865,Quiñer
-76.47719,-9.95341,Huanchan
-71.33444,-14.97743,Huisa
-72.16071,-13.47359,Pacca
-76.6593,-9.78875,Valle del Marañon Obaspampa
-71.22387,-14.29952,Hercca
-73.11851,-3.54842,San Rafael
-77.30033,-9.09402,El Ingenio
-71.8619,-13.45142,Huatta
-79.68061,-4.90946,Tulmacito
-72.87549,-15.53516,Huassca
-70.62826,-16.21059,Yunga
-72.99059,-14.90272,Ccalaccapcha
-71.21947,-14.35938,Sullca
-72.06255,-13.90273,Cajapucara o Copora - Quehuayllo
-77.33829,-8.75298,Virgen de los Desamparados
-75.30808,-11.95094,Orcotuna
-71.70203,-14.29151,Ccollana
-76.0706,-12.41598,Jesús de Ayaviri
-73.4637,-13.7562,Santa Cruz Yanaccma
-77.25256,-8.32847,Patramarca
-70.37113,-16.32894,Huaychuni
-75.09099,-4.42914,Pandora
-69.82443,-15.62128,Hilata San Juan Yamocco Pampa
-75.29313,-11.87184,Santa Rosa
-71.86618,-13.74092,Anansaya Nihuacalla Masca
-72.80195,-15.12204,Huayqui
-72.03958,-13.89998,Cajapucara o Copora - Quehuayllo
-73.63034,-13.68709,Huancane
-69.93107,-15.08621,Central Trapiche
-75.23528,-11.99563,San Agustin de Cajas
-71.80928,-13.70256,Yarccacunca
-73.00761,-15.31945,Caspi
-73.76752,-3.84189,Nuevo Loreto
-73.32408,-14.85765,Huayta
-74.46984,-13.672,Tomanga
-71.87011,-13.93407,Pacopata
-69.94565,-15.08118,Chijuraya
-71.54684,-13.66958,Sonccomarca
-72.15228,-13.41578,Pancarhuaylla
-74.17485,-12.72332,Ccanccayllo
-74.27947,-13.21894,Socos
-72.29471,-12.82816,Santa Elena
-74.04836,-13.44321,Illapasca
-71.89412,-13.80457,Pirca
-71.61059,-3.83814,San Antonio
-74.2057,-12.86349,San Antonio de Culluchaca
-77.36602,-8.63581,Ocopon
-74.97832,-12.77965,Ascension
-73.71858,-3.80999,Los Seis Hermanos del Pintuyacu Anexo
-76.20827,-9.98044,Chicchuy
-75.79904,-11.05947,Chupan
-76.71497,-9.69019,Pucutin
-77.34572,-9.20316,San Antonio de Macuash
-72.97704,-15.16507,Huarhua
-71.63799,-13.47823,Queuñacancha
-71.91396,-12.84599,Televan
-74.40882,-13.26161,Vinchos
-76.31909,-10.79961,Huaraucaca
-75.12198,-13.67699,San Francisco de Sangayaico
-69.96308,-15.06248,Chiña Chiña
-74.38483,-12.97905,Villoc
-69.95358,-15.14543,San Miguel de Sinti
-75.22499,-12.0706,Cajas Chico
-74.13185,-12.77578,Macabamba
-71.43099,-13.46951,Buenavista Parpacaya y Anexo Callhua
-74.75853,-12.56119,Pallalla
-76.56857,-9.92765,San José de Tashga
-73.36704,-13.5203,Andarapa
-73.50678,-13.83978,Santiago Belen Anta
-71.69193,-13.91979,Acomayo
-71.18751,-14.38677,Silli
-71.55824,-14.00236,Pomacanchi
-75.17227,-13.80059,Santiago de Chocorvos
-72.07143,-14.47079,Pullpure Puente de Coyo I Uscamarca
-70.13493,-15.78133,Inmaculada Concepcion
-74.31284,-12.69826,Aranhuay
-70.02796,-15.03346,Jose de Quesca
-76.60368,-10.57277,Huachus
-74.24882,-13.7994,Manchiri
-77.25959,-9.07801,San Antonio de Ranracancha
-70.36368,-15.12677,Tuni Requena Ramis
-76.69519,-9.71418,Pampamarca
-69.82289,-15.03685,Palline Quillo Chico
-70.39052,-14.79613,Curani
-71.03628,-14.26386,Condorsencca
-75.42884,-12.099,Chucupata
-70.12134,-14.44475,Ccanccolly
-75.03748,-12.54872,Laria
-77.01821,-9.52332,Huaripampa
-76.86264,-9.65797,Inca Cahuide
-70.07508,-15.51169,Canchi Chico
-75.13676,-12.10918,Miluchaca
-73.96064,-13.1033,Condoray
-71.65462,-13.49835,Quiñer
-70.37755,-15.68548,Huataquita
-70.5136,-16.20868,Santiago de Chucapaca
-73.03242,-14.82968,Sauricay
-71.99049,-13.75776,Toctohuaylla
-71.66807,-13.62248,Churubamba
-79.66016,-6.58386,Santa Lucia de Ferreñafe
-71.81526,-13.59234,Huasao
-76.93043,-11.92734,Jicamarca
-77.82037,-5.84364,Corosha o Chirta
-69.27771,-14.63168,Potoni
-71.30817,-15.08409,Jattarana
-72.01702,-14.48999,Pullpure Puente de Coyo I Uscamarca
-79.96121,-6.70501,San Pedro de Morrope
-75.10841,-12.65386,Tambopata
-72.13397,-12.86134,Huy Huy
-76.54176,-9.90891,San Antonio de Colpa
-71.23266,-13.58768,Pucaorcco
-74.21644,-13.3747,Llachoccmayo
-73.16422,-13.5831,Vischingay
-71.18963,-14.302,Uscupata
-79.82995,-6.85651,Santa Rosa
-79.81532,-6.50704,Santa Rosa de las Salinas
-79.65598,-5.98391,Santo Domingo de Olmos
-71.6737,-14.65689,Pausiri. Anexo Sepillata - Anansaya Ccollana - Pumahuasi - Oqquebamba
-70.0823,-15.12156,Iscayapi
-71.93714,-14.24323,Huininquiri
-70.3523,-14.74298,Llacta Sillota
-71.40242,-13.98451,Ccapacchapi
-70.41306,-14.97473,Tuni Grande
-76.07047,-9.90863,Umari
-73.95595,-13.63478,Pomacocha y Anexos
-70.16444,-14.98249,Asillo Pampa Grande
-76.34745,-9.74878,Santa Isabel y Anexos
-71.7324,-14.53407,Chilloroya
-73.07654,-3.57382,Santa Victoria I Zona - Rio Amazonas
-76.50427,-9.86039,Jacas Chico
-71.25329,-14.15779,Huallataire Collana
-69.93594,-13.90394,Esquena y Anexo de Amayani
-75.1661,-12.08213,Azapampa
-77.06769,-8.64298,Cochag
-71.71834,-13.60101,"Huambutio y Anexos Hhuayllapampa Huacarpay
"
-70.06355,-15.02068,Okechupa Santa Maria Curayllo
-74.43944,-12.7162,Yaureccan
-73.93664,-15.54422,Huanuhuanu
-79.93632,-4.6566,Yacila de Zamba
-69.79613,-15.0414,Llinquipata
-75.36442,-12.21167,Yanacancha
-70.45626,-14.56371,Ñaupapampa
-74.17603,-12.94151,Huaracco Pata
-71.43789,-14.53585,Quillihuara Consachapi
-69.57857,-16.20269,Itapalluni
-79.55489,-6.16432,San Mateo de Penachi
-75.36169,-11.8819,Matahuasi
-69.97507,-14.33678,Urinsaya
-79.97468,-6.75451,San Jose
-71.26837,-14.22726,Qqehuar
-78.94751,-6.60794,Cerro Cochopampa La Coronilla Chambac
-76.80294,-9.53981,La Florida
-77.10348,-8.91237,Umbe y Tunamarca
-74.16422,-13.57241,San Pedro de Sayhuapata
-76.1891,-10.28292,Santo Domingo de Rondos
-77.57668,-9.37754,Recuayhuanca
-74.07878,-13.49526,Niño Jesus de Huarapite
-71.97966,-13.59341,Occopata
-76.72125,-11.37727,San Agustin
-70.23579,-14.51898,Tupac Amaru Choquesani Callpaparque
-69.58948,-16.09367,Ocoña
-71.86147,-13.93744,Huyaino Aya
-72.85134,-13.63305,Ayaorcco
-74.87317,-11.55875,Huanuco
-71.51,-14.10278,Mosocllacta
-72.11877,-14.56203,Hanansaya Llique Curahuata
-71.00798,-13.69982,Marcapata Collana
-69.54868,-16.06616,Urani Marcaccollo
-70.27455,-14.48064,Cangalli
-69.47168,-16.04955,Accaso
-71.76229,-13.77917,Rondocan
-69.66489,-16.08701,Taapaca
-76.58512,-10.2126,Cauri
-73.85899,-13.96556,Chonta
-69.99997,-14.92992,Primer Achosita
-69.98737,-15.06655,Collpani
-71.88763,-12.89549,Solan
-69.70723,-16.00324,Thunco
-74.78016,-12.49575,La Union Ambo
-71.94277,-13.24556,Llanchu
-69.47923,-14.48779,Huancasayani Cumani
-78.69889,-7.94964,San Antonio
-72.52988,-15.7765,Sihuarpo
-72.21628,-13.67209,Huancancalla
-73.12742,-13.50103,Huascatay
-71.65559,-13.42058,Viscochoni
-72.33831,-3.5019,Canton
-73.8421,-15.60206,Huayuri Molino
-79.81868,-5.13069,Silahua
-70.03835,-16.13231,Anccaca
-72.2246,-13.61463,Anansaya
-70.06004,-16.12359,Jayuncora
-70.01582,-15.22422,Jasana Chico
-76.66719,-10.31578,Lauricocha
-71.95978,-13.57612,Ccoillorpuquio
-69.91652,-15.89548,Raya
-74.4892,-13.78414,San Jose de Huarcaya
-76.64987,-9.99397,Huarin
-77.72386,-8.44955,Cahuide de Paccha
-72.60408,-13.78196,Cruz Pata
-76.73321,-11.41494,Rauma
-70.09467,-15.01742,Asillo Yuracchupa
-73.98346,-13.70631,San Jose de Tia
-75.4972,-13.03164,Aurahua
-69.47712,-14.89115,Caylloma
-71.14104,-14.3616,Ccuyo
-72.23968,-13.45848,San Nicolas de Bari
-70.0352,-15.7878,Huerta Huaraya
-79.66798,-4.54558,Joras
-70.05912,-15.10076,Impuche
-77.2666,-9.06086,San Antonio de Ranracancha
-71.90429,-13.44912,Kallarayan
-71.21529,-14.67618,Alccasana
-75.24264,-11.91977,Quilcas
-74.11973,-12.87291,Paria
-77.46629,-8.91883,Leoncio Prado
-74.30661,-12.86571,Santa Rosa de Ocana
-69.73348,-15.20863,Huerta Pata
-71.2653,-14.16692,"Ccanccahua
"
-74.09528,-13.17794,Yanamilla
-71.87281,-13.83619,Araypallpa
-80.24434,-5.82796,Santo Domingo de Olmos
-75.77086,-11.36756,Chancha
-69.72179,-15.14122,Tres de Mayo de Jahuarhuyo
-69.95009,-15.10969,Mamarapi
-77.16558,-9.42343,Yura - Yaco
-72.15302,-13.50747,Pacca
-69.50633,-14.4471,Ñacoreque
-71.39485,-14.73686,Mamanoca
-70.32257,-14.77118,Turupampa
-77.46368,-8.58514,Puyaupampa
-74.69065,-12.39978,Los Nogales
-70.3759,-14.68133,Corpa Accopata
-72.2471,-13.39632,Chaquepay
-72.11609,-14.43114,Pfuisa
-72.09248,-14.25739,Hatta
-71.7037,-14.53155,Ccollana
-69.67069,-15.15796,Sombreroni Jancocollo
-69.61678,-14.07834,Phara Toldoqueri Comunidad
-70.00733,-14.11712,Coyorana
-71.99154,-13.16627,Pampa Camara
-70.58154,-13.71013,Altiplano de Chia
-76.53941,-10.65144,Andachaca
-71.73357,-13.93653,Acos
-74.87065,-12.9486,Ccasccabamba
-71.15664,-14.22047,Acco Acco Phalla
-78.69538,-6.71983,Chugur
-75.09794,-12.40983,Pilchaca
-77.22275,-9.39828,Mallas
-72.22025,-13.64065,Anansaya
-69.97084,-15.14272,Umansaya
-71.80558,-14.03336,Amancay
-71.16934,-14.95083,Anta Cama
-72.74973,-15.11445,Calle Nueva
-71.69851,-13.69692,Quehuar
-70.66057,-16.81273,Saylapa
-72.26389,-13.05183,Qelqanqa
-70.50409,-14.77192,Carcatira San Miguel
-75.0652,-12.7806,Alto Andino
-80.59824,-5.22726,Castilla
-72.11302,-13.22588,Suttoc Pacchac
-71.72741,-13.52563,Ccollana
-75.28495,-11.94515,San Jeronimo de Tunan
-72.03422,-13.68292,Maska
-75.21866,-12.22313,Paccha
-77.40615,-8.64221,Ocopon
-76.65375,-10.60152,Yanacocha
-74.82615,-14.26522,Laramate
-75.52577,-11.75809,Pachascucho
-71.82179,-14.39175,Uchucarcco
-76.42195,-9.94639,Chullay
-71.49684,-14.78116,Sepillata
-78.14433,-7.58571,Chorobamba
-74.36036,-13.05939,Atacocha
-76.87929,-9.64273,Inca Cahuide
-71.52548,-14.31329,Choccayhua
-76.16907,-9.94779,San José de Paucar
-74.63781,-12.40143,Pilcos
-77.37738,-8.54689,San Miguel
-70.09074,-15.71111,Rumini Mocco
-77.80968,-7.62871,San Lorenzo de Marcabal Grande
-71.35783,-13.5783,Chillihuani Tayancani
-69.26453,-14.58125,Koriwara
-75.26858,-12.29581,Yana Yana
-76.28421,-12.27589,Pachamarca
-70.15541,-15.43398,Chimpa Jaran
-69.67744,-16.13063,Tanapaca
-71.76033,-13.39213,Chahuaytiri
-77.51987,-8.123,Jose Maria Arguedas
-69.20772,-16.42016,Patacollo
-75.05084,-12.5806,Occoro Viejo
-73.28592,-13.57862,Villa Esperanza Cotahuacho
-79.06515,-6.42826,Pachacutec
-74.57721,-13.06625,Ccochatay - Huaraccopata
-71.25703,-13.93443,Pampachiri
-72.22787,-13.44373,Rahuanqui
-72.21148,-13.36916,Mullakas Misminay
-74.24178,-13.05463,Huayllapampa
-75.10029,-12.54894,San José de Belén
-72.87675,-15.86638,Chila Chila
-76.18406,-12.43398,Tamara
-74.87414,-12.66647,Huanaspampa
-77.32219,-8.68021,San Jose
-76.76928,-10.77319,Pachangara
-70.37083,-14.71062,Accopata
-69.51659,-16.13313,Sarapi Arroyo
-76.16118,-9.92894,Malconga
-74.3018,-13.19944,Andres Avelino Caceres de Yanayacu
-79.54294,-5.86551,Belisario Ramon Asencio Porcuya - Limon Km 38
-72.18619,-13.48502,Yungaqui
-74.98846,-12.73979,3 de Mayo de Pucarumi
-78.67005,-8.20117,Jorge Chavez
-71.26469,-14.28985,Suyo
-75.08645,-11.65339,Retama
-78.54823,-7.4026,Cospan
-77.24886,-9.10712,Union Caninaco
-72.13463,-13.62537,Paucarcoto
-71.72145,-13.48409,Taucamarca
-71.74891,-13.97495,Ccahuatura
-71.08848,-14.93646,Mamanoca
-71.70424,-13.69014,Ttiomayo
-72.06246,-13.86658,Callancha
-71.84952,-14.24911,Quellomarca Pocta
-78.23616,-7.82708,Challuate
-69.87842,-15.94807,Potojani Chico
-74.22246,-12.61901,Cayramayo
-70.38237,-16.41223,Janco Pujo
-71.38917,-14.95821,Alto Huarca
-77.28026,-9.08623,San Pedro de Canchabamba
-70.39321,-15.62497,Collana
-74.89969,-12.36282,Villa Progreso
-71.23287,-13.84249,Pampachiri
-75.0476,-12.69663,Pachachaca
-71.68166,-13.38903,Choccopia
-77.50949,-8.11429,San Juan Bautista de Chilia
-77.62574,-6.07913,Diosan
-77.60515,-9.53515,Jose Carlos Mariategui
-71.61384,-13.71905,Mollebamba
-74.31005,-14.59489,Santiago de Vado
-69.70815,-16.08044,Collini Huilalaca Pucuchi
-76.83912,-10.94176,Santiago de Maray
-76.54606,-10.9242,Los Andes de Pucara
-69.25633,-16.52429,Justani
-71.24679,-14.41679,Yanacucho
-72.23686,-15.80083,Huambo
-70.09423,-15.75568,Jilanca
-77.85275,-8.93813,Huacanhuasi
-71.02014,-13.80702,Phinaya
-69.81934,-16.05156,San Miguel de Chillerota
-71.86554,-13.44061,Huancalle
-69.7827,-15.86366,Perka
-75.25458,-12.01608,Coyllor
-72.09858,-13.68298,Qencconay
-73.96475,-13.80494,Chincheros
-70.13634,-15.67344,Colca
-76.68479,-11.67676,Collata
-69.89473,-15.91214,Chinchera
-69.77598,-15.83154,Perka Norte
-76.85462,-9.49868,Wilka Jirca Pampas de Flores
-72.14008,-15.17949,Chachas
-75.78772,-12.13122,Huancaya
-77.02495,-11.00359,Lacsanga
-70.11701,-15.85998,Paqarimuy
-77.45242,-8.48777,Jose Carlos Mariategui
-76.18309,-10.60203,Santa Rosa de Pitic
-72.25325,-13.82318,Huaraccopata Ccoñamuro
-76.50242,-9.94622,Yacus
-74.58473,-12.80594,Ccelccaya Yacuraquina
-77.69117,-6.47553,La Jalca
-77.16177,-9.37341,Yacya
-77.75416,-9.45935,Independiente de Chacchan
-70.3314,-14.99952,Llicllica Pucacancha
-77.24991,-9.12697,Union Caninaco
-71.65853,-14.62572,Oqquebamba
-72.42866,-13.30141,Kquescca
-75.6252,-12.54081,Atcas
-77.61041,-9.29981,Inti Raymi
-77.51874,-8.12861,Jose Maria Arguedas
-74.6623,-13.37481,Tunsulla
-76.80509,-9.74736,Shunqui
-76.75635,-9.74921,San Santiago de Ocrospata
-73.88832,-15.18475,Sacsara
